Id,SalePrice,OverallQual,ExterQual,GarageCars,YearBuilt,YearRemodAdd,KitchenQual,Foundation,HalfBath,GrLivArea,BsmtQual,LotArea,FullBath,TotRmsAbvGrd
1018,187500,8,Gd,2,1984,1984,Gd,CBlock,0,1360,Gd,5814,1,4
1019,160000,7,Gd,2,1991,1992,Gd,PConc,1,1472,Gd,10784,2,7
1020,213490,7,Gd,2,2005,2005,Gd,PConc,0,1506,Gd,3013,2,6
1021,176000,4,TA,2,2005,2005,Gd,PConc,1,1132,Gd,7024,1,5
1022,194000,7,Gd,2,2006,2006,Gd,PConc,0,1220,Gd,7406,2,6
1023,87000,5,TA,1,1930,1950,TA,CBlock,0,1248,TA,9439,1,6
1024,191000,7,Gd,2,2005,2006,Gd,PConc,0,1504,Gd,3182,2,7
1025,287000,8,Gd,2,1976,1976,Gd,CBlock,0,2898,Gd,15498,2,10
1026,112500,5,TA,2,1972,1972,TA,CBlock,0,882,TA,7700,1,5
1027,167500,5,TA,2,1960,1960,TA,CBlock,0,1264,TA,9300,1,6
1028,293077,8,Gd,3,2007,2008,Gd,PConc,0,1646,Gd,9520,2,7
1029,105000,5,TA,1,1941,1950,TA,CBlock,0,1376,TA,9492,1,6
1030,118000,6,TA,1,1972,1972,TA,CBlock,1,1218,TA,1680,1,7
1031,160000,5,TA,0,1916,1995,TA,PConc,0,1928,TA,7082,2,10
1032,197000,7,TA,2,1920,1970,TA,BrkTil,1,3082,TA,15863,2,12
1033,310000,8,Gd,3,1993,1993,Gd,PConc,1,2520,Gd,14541,2,10
1034,230000,7,Gd,3,2002,2002,Gd,PConc,0,1654,Gd,8125,2,6
1035,119750,5,TA,1,1938,1950,Fa,PConc,0,954,Fa,6305,1,5
1037,315500,9,Gd,3,2007,2008,Ex,PConc,0,1620,Ex,12898,2,6
1038,287000,8,Gd,2,2001,2002,Gd,PConc,1,2263,Gd,9240,2,7
1039,97000,4,TA,0,1970,2008,TA,CBlock,1,1344,TA,1533,1,6
1040,80000,4,TA,1,1970,1970,TA,CBlock,0,630,Gd,1477,1,3
1041,155000,5,TA,2,1957,2000,TA,CBlock,0,1803,TA,13125,2,8
1042,173000,6,TA,2,1966,2000,Gd,CBlock,1,1632,TA,9130,1,7
1043,196000,6,Gd,2,2005,2005,Gd,PConc,0,1306,Gd,5381,2,5
1044,262280,7,TA,2,1990,1990,Gd,PConc,1,2329,Gd,11839,2,10
1045,278000,8,Gd,2,1981,1981,Gd,PConc,1,2524,Gd,9600,2,9
1047,556581,9,Gd,3,2005,2006,Ex,PConc,1,2868,Ex,16056,3,11
1048,145000,5,TA,2,1994,1995,TA,PConc,0,990,Gd,9245,1,5
1051,176485,7,Gd,2,2007,2007,Gd,PConc,0,1302,Gd,8993,2,6
1052,200141,7,Gd,2,2007,2007,Gd,PConc,0,1316,Gd,11175,2,6
1053,165000,6,TA,2,1964,1978,TA,CBlock,1,1977,TA,9500,1,9
1054,144500,5,TA,1,1957,2002,TA,CBlock,0,1526,TA,8562,1,7
1055,255000,8,Gd,2,2002,2002,Gd,PConc,1,1989,Gd,11367,2,7
1056,180000,6,TA,2,1976,1976,TA,CBlock,0,1523,Gd,11361,2,7
1057,185850,7,Gd,2,2005,2005,Gd,PConc,0,1364,Gd,7052,2,6
1058,248000,7,Gd,2,1994,1994,Gd,PConc,1,1850,Gd,29959,2,7
1059,335000,9,Ex,3,2008,2008,Ex,PConc,1,2184,Ex,11308,2,10
1060,220000,6,TA,2,1932,1950,TA,CBlock,1,1991,TA,11275,1,7
1061,213500,8,Gd,2,2001,2001,Gd,PConc,0,1338,Gd,4920,2,6
1062,81000,3,Fa,3,1935,1950,TA,CBlock,0,894,TA,18000,1,6
1063,90000,5,TA,2,1900,1950,TA,BrkTil,0,2337,TA,13600,2,10
1064,110500,6,TA,2,1925,1980,Gd,BrkTil,0,1103,TA,6000,1,5
1065,154000,5,TA,2,1966,1966,TA,CBlock,1,1154,TA,11000,1,6
1066,328000,7,Gd,2,1996,1997,Gd,PConc,1,2260,Ex,14000,2,7
1067,178000,6,Gd,2,1993,1994,TA,PConc,1,1571,Gd,7837,2,7
1068,167900,6,TA,2,1964,1964,TA,CBlock,1,1611,TA,9760,1,7
1069,151400,6,TA,2,1973,1973,TA,CBlock,1,2521,Gd,3964,2,10
1070,135000,5,TA,2,1949,2003,Gd,CBlock,0,893,TA,9600,1,4
1071,135000,5,TA,1,1956,1956,TA,CBlock,0,1048,TA,10152,1,6
1072,154000,6,TA,2,1968,1968,TA,CBlock,1,1556,TA,11700,1,8
1073,91500,5,TA,1,1948,1950,TA,CBlock,0,1456,Fa,7585,1,7
1074,159500,6,TA,2,1977,1977,TA,CBlock,1,1426,TA,7950,1,6
1075,194000,7,Gd,3,2006,2006,Gd,PConc,0,1240,Gd,8556,2,5
1076,219500,7,TA,1,1940,1984,TA,CBlock,1,1740,TA,13125,1,6
1077,170000,5,TA,2,1936,1989,Gd,CBlock,0,1466,Fa,10800,2,7
1078,138800,5,TA,1,1969,1969,TA,CBlock,0,1096,TA,15870,1,6
1079,155900,6,Gd,2,2004,2004,Gd,PConc,0,848,Gd,4435,1,3
1080,126000,5,TA,1,1994,1994,TA,PConc,0,990,Gd,8775,1,5
1081,145000,6,Gd,2,1971,2004,Gd,CBlock,0,1258,TA,11040,2,5
1082,133000,5,TA,1,1963,1963,TA,CBlock,1,1040,TA,7500,1,5
1083,192000,7,Gd,2,2002,2002,Gd,PConc,0,1459,Gd,8749,2,6
1084,160000,6,TA,1,1964,1964,TA,CBlock,0,1251,TA,8800,1,6
1085,187500,6,TA,2,1995,1996,TA,PConc,1,1498,Gd,13031,2,6
1086,147000,6,TA,2,1992,1992,Gd,PConc,0,996,Gd,9069,1,5
1087,83500,4,TA,1,1973,1973,TA,CBlock,1,1092,TA,1974,1,6
1088,252000,8,Gd,3,2005,2006,Gd,PConc,1,1953,Gd,10574,2,9
1089,137500,7,Gd,2,2004,2004,Gd,PConc,0,1709,Gd,2522,2,7
1090,197000,8,Gd,2,2005,2005,Gd,PConc,1,1247,Gd,3316,1,4
1092,160000,7,Gd,2,1999,2000,Gd,PConc,1,1252,Gd,2160,2,4
1093,136500,6,TA,2,1925,1950,TA,PConc,0,1694,TA,8400,2,7
1094,146000,5,TA,2,1965,1998,Gd,CBlock,1,1200,TA,9230,1,6
1095,129000,5,TA,1,1956,2000,TA,CBlock,0,936,TA,5868,1,4
1096,176432,6,Gd,2,2006,2006,Gd,PConc,0,1314,Gd,9317,2,6
1097,127000,6,TA,0,1914,2006,Gd,PConc,1,1355,TA,6882,1,7
1098,170000,8,Gd,2,1986,1986,Gd,CBlock,1,1088,Gd,3696,1,5
1099,128000,4,TA,1,1936,1950,TA,BrkTil,0,1324,TA,6000,1,6
1100,157000,7,TA,2,1978,1978,TA,CBlock,0,1601,Gd,11880,2,7
1101,60000,2,TA,1,1920,1950,Fa,CBlock,0,438,TA,8400,1,3
1102,119500,5,TA,1,1971,1971,TA,CBlock,0,950,TA,9758,1,5
1103,135000,5,TA,1,1960,2002,TA,CBlock,0,1134,TA,7000,1,6
1104,159500,6,TA,2,1959,1959,TA,CBlock,0,1194,TA,8910,1,6
1105,106000,5,TA,2,1970,1970,TA,CBlock,1,1302,TA,2016,2,6
1106,325000,8,Gd,2,1994,1995,Gd,PConc,1,2622,Ex,12256,2,9
1107,179900,7,Gd,2,1990,1991,Gd,PConc,0,1442,Gd,10357,2,6
1108,274725,7,Gd,2,2006,2006,Gd,PConc,1,2021,Ex,23257,2,9
1109,181000,6,TA,2,2000,2000,TA,PConc,1,1690,Gd,8063,2,7
1110,280000,8,Gd,3,2004,2005,Gd,PConc,0,1836,Ex,11362,2,7
1111,188000,6,TA,2,1995,1996,TA,PConc,1,1658,Gd,8000,2,8
1112,205000,7,TA,2,1976,1976,TA,CBlock,1,1964,TA,10480,2,8
1113,129900,5,TA,1,1957,1957,TA,CBlock,0,816,TA,7100,1,5
1114,134500,5,TA,1,1953,2006,Gd,CBlock,0,1008,TA,8923,1,6
1115,117000,5,TA,1,1954,2000,Gd,CBlock,0,833,TA,5400,1,4
1116,318000,8,Gd,3,2007,2007,Ex,PConc,0,1734,Ex,12085,2,7
1117,184100,8,Gd,2,2002,2002,Gd,PConc,1,1419,Gd,7750,2,7
1118,130000,5,TA,2,1967,2003,Gd,CBlock,0,894,TA,9764,1,5
1119,140000,5,TA,1,1958,1987,TA,CBlock,0,1601,TA,13825,1,6
1120,133700,5,TA,1,1959,1959,TA,CBlock,0,1040,TA,7560,1,6
1121,118400,6,TA,1,1920,1950,TA,BrkTil,0,1012,TA,8263,1,6
1122,212900,7,Gd,3,2005,2006,Gd,PConc,0,1552,Gd,10084,2,7
1123,112000,4,TA,1,1956,1956,TA,CBlock,0,960,TA,8926,1,5
1124,118000,5,TA,0,1947,2008,TA,CBlock,0,698,TA,9405,1,4
1125,163900,7,TA,2,1992,1992,Gd,PConc,1,1482,Gd,9125,2,7
1126,115000,4,TA,2,1955,1955,Fa,CBlock,0,1005,TA,10434,1,5
1127,174000,7,Gd,3,2007,2007,Gd,PConc,0,1555,Gd,3684,2,7
1128,259000,7,Gd,3,2004,2004,Gd,PConc,0,1530,Gd,14572,2,7
1129,215000,7,Gd,2,2004,2005,Gd,PConc,1,1959,Gd,11796,2,8
1130,140000,5,TA,2,1980,1980,TA,CBlock,0,936,Gd,7200,1,4
1131,135000,4,TA,2,1928,1950,Gd,BrkTil,0,1981,TA,7804,2,7
1132,93500,5,TA,0,1991,1992,TA,PConc,0,974,Gd,10712,1,5
1133,117500,6,TA,1,1880,1950,Fa,BrkTil,0,2210,TA,9900,2,8
1134,239500,8,Gd,2,1995,1995,Gd,PConc,1,2020,Gd,9828,2,8
1135,169000,6,TA,2,1997,1997,TA,PConc,1,1600,Gd,8773,2,7
1136,102000,6,TA,1,1926,1950,TA,BrkTil,0,986,TA,6180,1,5
1137,119000,6,TA,1,1950,1950,TA,CBlock,0,1252,TA,9600,1,6
1138,94000,5,TA,0,1875,1996,TA,CBlock,0,1020,TA,6342,1,6
1139,196000,6,TA,2,1977,1977,Gd,PConc,0,1567,TA,9819,2,5
1140,144000,5,TA,2,1920,1950,TA,BrkTil,0,1167,TA,8731,1,6
1141,139000,5,TA,2,1951,1951,TA,CBlock,0,952,TA,7350,1,4
1142,197500,5,TA,2,1976,1976,Gd,CBlock,1,1868,TA,10304,2,9
1143,424870,8,Gd,3,2006,2007,Gd,PConc,0,2828,Ex,9965,3,11
1144,80000,5,TA,0,1959,1959,TA,CBlock,0,1006,TA,9000,1,5
1145,80000,4,TA,1,1941,1950,Fa,BrkTil,0,924,Gd,12180,1,5
1146,149000,5,TA,1,1928,1950,TA,BrkTil,0,1576,TA,6240,1,8
1147,180000,6,Gd,2,1985,1985,Gd,CBlock,0,1298,Gd,11200,2,5
1148,174500,7,TA,1,1941,1950,Fa,CBlock,1,1564,TA,12000,1,7
1149,116900,7,TA,1,1926,1950,TA,PConc,0,1111,TA,5700,1,5
1150,143000,7,TA,2,1920,1988,TA,PConc,0,1482,TA,9000,1,7
1151,124000,6,TA,1,1950,1950,Gd,CBlock,0,932,TA,8280,1,4
1152,149900,5,TA,2,1959,1959,Fa,CBlock,1,1466,TA,17755,1,6
1153,230000,6,TA,2,1956,2004,Ex,PConc,0,1811,TA,14115,1,6
1154,120500,6,Gd,1,1930,2007,TA,BrkTil,0,816,TA,5890,1,5
1155,201800,7,TA,2,1965,1988,Gd,CBlock,2,1820,TA,13700,1,8
1156,218000,5,Gd,2,1976,2004,Gd,CBlock,0,1437,Gd,10768,2,6
1157,179900,5,TA,2,1965,1999,Gd,PConc,0,1265,TA,9350,2,6
1158,230000,7,Gd,2,2007,2008,Gd,PConc,0,1314,Gd,5001,2,6
1159,235128,8,Gd,3,2007,2008,Gd,PConc,0,1580,Gd,11932,2,7
1160,185000,6,Gd,2,1974,1974,Gd,CBlock,1,1876,TA,9120,2,8
1161,146000,6,TA,2,1978,1978,TA,CBlock,1,1456,Gd,2280,2,7
1162,224000,6,Gd,2,1954,2006,Gd,CBlock,0,1640,TA,14778,1,7
1163,129000,5,TA,2,1968,1968,TA,CBlock,0,894,Gd,8724,1,5
1164,108959,4,TA,2,1969,1969,TA,CBlock,2,1258,Gd,12900,0,6
1165,194000,5,TA,2,1978,1978,Gd,PConc,1,1432,Gd,16157,1,5
1166,233170,7,Gd,2,2009,2009,Gd,PConc,0,1502,Gd,9541,2,7
1167,245350,8,Gd,3,2008,2008,Gd,PConc,0,1694,Gd,10475,2,7
1168,173000,6,TA,2,2000,2000,TA,PConc,1,1671,Gd,10852,2,7
1169,235000,6,TA,2,1935,1986,Gd,CBlock,0,2108,TA,13728,2,7
1170,625000,10,Gd,3,1995,1996,Gd,PConc,1,3627,Ex,35760,3,10
1171,171000,6,TA,1,1977,1977,TA,CBlock,0,1118,TA,9880,1,6
1172,163000,6,TA,2,1958,1958,TA,CBlock,0,1261,TA,9120,1,6
1173,171900,7,Gd,2,2006,2007,Gd,PConc,1,1250,Gd,4017,2,5
1174,200500,5,TA,0,1946,1994,Ex,CBlock,0,3086,TA,18030,3,12
1175,239000,6,TA,2,1932,1950,TA,BrkTil,1,2345,Gd,16560,2,9
1176,285000,8,Gd,2,1992,2000,Gd,PConc,1,2872,Gd,10678,2,9
1177,119500,5,TA,1,1984,1985,TA,CBlock,0,923,TA,6951,1,5
1178,115000,6,TA,1,1926,2004,TA,CBlock,0,1224,TA,3950,1,5
1179,154900,5,TA,1,1921,1950,TA,BrkTil,1,1343,TA,7681,1,7
1181,250000,7,TA,2,1990,1991,TA,Wood,1,2514,Gd,11170,2,8
1182,392500,8,Ex,2,2008,2008,Gd,PConc,0,1652,Ex,5587,2,5
1183,745000,10,Gd,3,1996,1996,Ex,PConc,1,4476,Ex,15623,3,10
1184,120000,5,TA,2,1920,1950,TA,BrkTil,0,1130,TA,10800,1,5
1185,186700,5,TA,3,1963,1963,TA,CBlock,1,1572,TA,35133,1,5
1186,104900,5,TA,1,1924,1950,TA,BrkTil,0,1221,TA,9738,1,7
1187,95000,3,TA,2,1900,1970,TA,CBlock,0,1699,Fa,10615,2,7
1188,262000,8,Gd,3,1994,1995,Gd,PConc,0,1624,Gd,12461,2,5
1189,195000,7,Gd,2,2002,2002,Gd,PConc,1,1660,Gd,8935,2,7
1190,189000,7,TA,2,1999,1999,Gd,PConc,1,1804,TA,7500,2,7
1191,168000,4,TA,4,1961,1975,TA,CBlock,0,1622,TA,32463,1,7
1192,174000,8,Gd,2,1999,2000,Gd,PConc,1,1441,Gd,2645,2,5
1193,125000,5,TA,1,1925,1994,Gd,PConc,0,1472,TA,9600,1,6
1194,165000,6,TA,2,1999,1999,TA,PConc,0,1224,Ex,4500,2,5
1195,158000,6,TA,1,1969,1969,TA,CBlock,1,1352,TA,9364,1,7
1196,176000,6,TA,2,2005,2005,Gd,PConc,1,1456,Gd,8029,2,8
1197,219210,7,Gd,3,2006,2006,Gd,PConc,1,1863,Gd,14054,2,9
1198,144000,7,TA,1,1916,1950,TA,BrkTil,0,1690,TA,8850,1,7
1199,178000,7,Gd,2,2001,2001,Gd,PConc,0,1212,Gd,9100,2,6
1200,148000,4,TA,2,1963,1979,TA,CBlock,1,1382,TA,11235,1,6
1201,116050,4,TA,1,1970,1970,TA,CBlock,0,864,TA,9353,1,5
1202,197900,7,TA,2,1998,1998,Gd,PConc,1,1779,Gd,10400,2,6
1203,117000,5,TA,1,1925,1997,TA,BrkTil,0,1348,TA,6000,1,5
1204,213000,7,Gd,2,2000,2001,Gd,PConc,0,1630,Gd,9750,2,6
1205,153500,5,TA,2,1975,1975,TA,CBlock,1,1074,Gd,10140,1,6
1206,271900,7,Gd,3,1990,1991,Gd,CBlock,0,2196,Gd,14684,2,7
1207,107000,4,TA,1,1966,1966,TA,CBlock,0,1056,TA,8900,1,5
1208,200000,6,Gd,2,2003,2003,Gd,PConc,0,1700,Gd,9135,2,7
1209,140000,5,TA,2,1962,1980,TA,CBlock,0,1283,TA,7763,1,6
1210,290000,8,Gd,2,2006,2006,Gd,PConc,0,1660,Ex,10182,2,8
1211,189000,6,Gd,2,1992,1992,Gd,PConc,1,1845,Gd,11218,2,8
1212,164000,8,Gd,2,1988,2005,TA,Wood,0,1752,Gd,12134,2,8
1213,113000,4,TA,1,1941,1950,TA,CBlock,0,672,TA,9340,1,4
1214,145000,4,TA,1,1965,2001,TA,CBlock,0,960,TA,10246,0,3
1215,134500,5,TA,1,1962,1962,TA,CBlock,0,999,TA,10205,1,6
1216,125000,5,TA,1,1966,1966,TA,CBlock,0,894,TA,7094,1,5
1218,229456,8,Gd,2,2009,2009,Gd,PConc,0,1314,Gd,8640,2,6
1220,91500,6,TA,0,1971,1971,TA,CBlock,1,1218,TA,1680,1,7
1221,115000,5,TA,1,1964,1964,TA,CBlock,0,912,TA,7800,1,5
1222,134000,5,TA,1,1968,1968,TA,CBlock,0,1211,TA,8250,1,5
1223,143000,6,TA,1,1949,1950,TA,CBlock,0,1846,TA,10496,2,7
1224,137900,5,TA,2,1951,1951,TA,CBlock,0,2136,TA,10680,2,7
1225,184000,7,Gd,2,2004,2005,Gd,PConc,1,1490,Gd,15384,2,8
1226,145000,6,TA,1,1958,1958,TA,CBlock,0,1138,TA,10482,1,6
1227,214000,6,Gd,3,2007,2007,Gd,PConc,1,1933,Gd,14598,2,9
1228,147000,5,TA,2,1965,2008,Gd,CBlock,0,912,TA,8872,1,5
1229,367294,9,Ex,3,2008,2008,Ex,PConc,1,1702,Ex,8769,1,7
1230,127000,5,TA,1,1960,1960,TA,CBlock,0,1507,TA,7910,2,7
1231,190000,5,TA,2,1977,1977,TA,CBlock,2,2620,Gd,18890,2,12
1232,132500,5,TA,2,1962,1962,TA,CBlock,0,1190,TA,7728,1,6
1234,142000,5,TA,2,1959,1959,TA,CBlock,0,1188,TA,12160,1,6
1235,130000,5,TA,0,1911,1950,TA,PConc,1,1964,TA,8525,1,7
1236,138887,5,TA,1,1914,1950,TA,BrkTil,1,1784,Gd,13132,1,9
1237,175500,7,Gd,2,2003,2003,Gd,PConc,1,1626,Gd,2628,2,6
1238,195000,7,Gd,2,2004,2005,Gd,PConc,1,1948,Gd,12393,2,8
1239,142500,6,Gd,2,2005,2005,TA,PConc,1,1141,Gd,13072,1,6
1240,265900,8,Gd,2,2006,2006,Ex,PConc,0,1484,Gd,9037,2,6
1241,224900,7,Gd,2,2003,2003,Gd,PConc,1,1768,Gd,8158,2,8
1242,248328,7,Gd,3,2007,2007,Gd,PConc,0,1689,Gd,9849,2,7
1243,170000,7,TA,2,1974,1974,Gd,CBlock,0,1173,Gd,10625,2,6
1244,465000,10,Ex,3,2006,2006,Ex,PConc,1,2076,Ex,13891,2,7
1245,230000,8,TA,2,1929,1950,Gd,PConc,0,1517,Gd,11435,1,7
1246,178000,6,TA,2,1984,2003,TA,CBlock,1,1868,Gd,12090,3,7
1247,186500,7,Gd,2,2005,2006,Gd,PConc,1,1553,Gd,8125,2,6
1248,169900,6,TA,3,1976,1976,TA,CBlock,0,1034,TA,12328,1,6
1249,129500,6,TA,2,1917,1950,TA,BrkTil,1,2058,Gd,9600,1,8
1250,119000,5,TA,1,1950,1950,TA,CBlock,0,988,TA,7200,1,6
1251,244000,7,Gd,2,1968,1968,Ex,CBlock,1,2110,TA,11160,2,8
1252,171750,7,Gd,2,2003,2003,Gd,PConc,0,1405,Gd,3136,2,6
1253,130000,5,TA,1,1968,1968,TA,CBlock,0,874,TA,9858,1,5
1254,294000,7,Gd,2,1974,2003,Gd,CBlock,1,2167,TA,17542,2,9
1255,165400,7,Gd,2,2003,2004,Gd,PConc,1,1656,Gd,6931,2,7
1256,127500,6,TA,1,1931,1950,TA,BrkTil,0,1367,TA,6240,1,6
1257,301500,8,Gd,2,1994,1994,Gd,PConc,0,1987,Gd,14303,2,7
1258,99900,5,TA,0,1922,1950,TA,PConc,0,864,Fa,4060,1,4
1259,190000,7,Gd,2,2005,2005,Gd,PConc,0,1166,Gd,9587,2,5
1260,151000,6,TA,2,1969,1969,TA,CBlock,1,1054,Gd,9750,1,6
1261,181000,6,TA,2,1999,1999,TA,PConc,1,1675,Gd,24682,2,7
1262,128900,5,TA,1,1956,1956,TA,CBlock,0,1050,TA,9600,1,5
1263,161500,4,TA,1,1957,1989,TA,CBlock,0,1788,TA,11250,1,8
1264,180500,6,TA,2,1919,1950,TA,PConc,0,1824,TA,13515,1,8
1265,181000,6,Gd,2,1998,1999,Gd,PConc,0,1337,Gd,4060,2,5
1266,183900,7,Gd,2,1999,1999,Gd,PConc,1,1452,Gd,3735,2,6
1267,122000,7,Fa,1,1910,1950,TA,CBlock,1,1889,TA,10120,1,9
1268,378500,9,Ex,3,2008,2009,Ex,PConc,0,2018,Ex,13214,2,10
1269,381000,8,TA,3,1935,1997,Gd,CBlock,1,3447,TA,14100,3,11
1270,144000,5,TA,1,1958,1958,TA,CBlock,1,1524,TA,11344,1,7
1271,260000,7,Gd,2,1979,1979,Gd,PConc,1,1524,Gd,23595,0,4
1272,185750,6,TA,2,1968,1968,Gd,CBlock,0,1489,TA,9156,2,7
1273,137000,5,TA,1,1965,1965,TA,CBlock,0,935,TA,13526,1,5
1274,177000,6,TA,1,1959,2006,Ex,CBlock,0,1357,TA,11512,1,5
1275,139000,5,TA,2,1910,2003,TA,PConc,0,1250,TA,5362,2,8
1276,137000,5,TA,2,1948,1950,TA,CBlock,0,1920,TA,11345,2,10
1277,162000,6,TA,2,1972,1972,TA,CBlock,1,1395,TA,12936,1,6
1278,197900,6,TA,2,1967,1976,TA,CBlock,1,1724,Gd,17871,1,7
1279,237000,8,Gd,2,2002,2002,Gd,PConc,1,2031,Gd,9473,2,7
1280,68400,4,TA,2,1920,1950,TA,CBlock,0,1128,TA,7500,1,6
1281,227000,7,Gd,2,2002,2002,Gd,PConc,0,1573,Gd,9808,2,6
1282,180000,7,TA,2,1990,1990,TA,CBlock,0,1339,Gd,8049,2,6
1283,150500,5,TA,2,1977,2008,Gd,CBlock,0,1040,Gd,8800,2,5
1284,139000,6,TA,0,1971,1971,TA,CBlock,2,1824,TA,9400,2,8
1285,169000,6,TA,1,1919,1990,Gd,PConc,0,2447,TA,9638,2,10
1286,132500,6,TA,1,1939,1950,TA,CBlock,0,1412,TA,6000,1,6
1287,143000,6,TA,2,1963,1963,TA,CBlock,1,1328,TA,9790,1,6
1288,190000,5,TA,2,1964,1964,TA,CBlock,0,1582,TA,36500,2,7
1289,278000,8,Gd,2,2000,2000,Ex,PConc,0,1659,Gd,5664,2,5
1290,281000,8,Gd,3,2006,2006,Ex,PConc,1,1970,Gd,11065,2,8
1291,180500,5,TA,2,1964,1964,TA,PConc,0,1152,TA,14112,1,6
1292,119500,5,TA,1,1972,1972,TA,CBlock,1,1302,TA,1680,2,6
1293,107500,5,TA,1,1892,1965,TA,Stone,0,2372,TA,6600,2,11
1294,162900,7,TA,2,1976,1976,TA,PConc,1,1664,Gd,10140,2,8
1295,115000,5,TA,2,1955,1990,TA,CBlock,0,864,TA,8172,1,5
1296,138500,5,TA,1,1968,1968,TA,CBlock,1,1052,TA,8400,1,5
1297,155000,5,TA,2,1963,1963,TA,CBlock,0,1128,TA,8700,2,6
1298,140000,6,TA,2,2005,2006,TA,PConc,0,1072,Gd,3675,2,5
1299,160000,10,Ex,2,2008,2008,Ex,PConc,1,5642,Ex,63887,2,12
1300,154000,5,TA,1,1959,1994,Gd,CBlock,1,1246,TA,7500,1,6
1301,225000,7,Gd,2,1999,1999,Gd,PConc,1,1983,Gd,10762,2,9
1302,177500,6,TA,1,1942,1950,Gd,CBlock,0,1494,TA,7500,1,7
1303,290000,8,Gd,3,1994,1994,Gd,PConc,1,2526,Gd,10120,2,8
1304,232000,7,Gd,3,2005,2005,Gd,PConc,0,1616,Gd,8688,2,7
1305,130000,7,Gd,2,2004,2004,Gd,PConc,0,1708,Gd,3363,2,7
1306,325000,9,Gd,2,2006,2007,Ex,PConc,0,1652,Ex,13173,2,6
1307,202500,7,Gd,2,2005,2006,Gd,PConc,0,1368,Gd,6955,2,6
1308,138000,5,TA,2,1994,1995,TA,PConc,0,990,Gd,8072,1,5
1309,147000,5,TA,2,1948,2005,Gd,CBlock,0,1122,TA,12000,1,6
1310,179200,6,TA,2,1991,1991,Gd,CBlock,0,1294,Gd,7153,2,6
1311,335000,7,Gd,2,1959,2002,Ex,PConc,0,1902,Gd,17500,2,7
1312,203000,7,Gd,2,2005,2007,Gd,PConc,0,1274,Gd,8814,2,6
1313,302000,8,Gd,2,1990,1990,Gd,PConc,1,2810,Ex,9572,2,9
1314,333168,9,Gd,3,1999,1999,Gd,PConc,1,2599,Gd,14774,2,10
1315,119000,4,TA,1,1954,1954,TA,CBlock,0,948,TA,8190,1,5
1316,206900,6,TA,2,1969,1969,TA,CBlock,1,2112,Fa,11075,2,9
1317,295493,8,Gd,3,2008,2008,Ex,PConc,0,1630,Ex,10226,2,8
1318,208900,7,Gd,2,2006,2007,Gd,PConc,0,1352,Ex,4230,2,5
1319,275000,8,Gd,3,2001,2002,Gd,PConc,0,1787,Gd,14781,2,7
1320,111000,4,TA,1,1954,1954,TA,PConc,0,948,TA,10215,1,5
1321,156500,6,TA,2,1957,1957,TA,CBlock,1,1478,TA,8400,1,6
1323,190000,7,Gd,2,1992,1992,Gd,PConc,1,1923,Gd,10186,2,8
1324,82500,4,Fa,0,1940,1950,Fa,CBlock,0,708,TA,5330,1,5
1325,147000,8,Gd,3,2006,2007,Gd,PConc,0,1795,Ex,9986,2,7
1326,55000,4,TA,0,1922,1950,TA,BrkTil,0,796,TA,3636,1,5
1327,79000,3,TA,0,1931,2006,Gd,BrkTil,0,774,TA,4270,1,6
1328,130500,5,Gd,1,1982,2008,Gd,CBlock,0,816,TA,6600,1,5
1329,256000,6,Gd,2,1920,1950,TA,BrkTil,0,2792,Gd,10440,2,8
1330,176500,7,TA,2,1998,1998,TA,PConc,1,1632,Gd,9084,2,8
1331,227000,8,Gd,3,2006,2006,Gd,PConc,0,1588,Gd,10000,2,7
1332,132500,5,TA,2,1976,1976,TA,CBlock,0,954,TA,10780,1,6
1333,100000,4,TA,1,1938,1958,TA,CBlock,0,816,TA,8877,1,3
1334,125500,5,TA,1,1938,1995,Gd,CBlock,1,1360,TA,7200,1,6
1335,125000,5,TA,2,1970,1970,TA,CBlock,1,1365,TA,2368,1,7
1336,167900,6,TA,2,1977,1977,TA,CBlock,0,1334,Gd,9650,2,6
1337,135000,5,TA,2,1973,1973,TA,CBlock,0,1656,TA,9246,2,8
1338,52500,4,TA,0,1941,1950,Fa,CBlock,0,693,TA,4118,1,4
1339,200000,7,Gd,2,2002,2002,Gd,PConc,1,1861,Gd,13450,2,8
1340,128500,5,TA,1,1972,1972,TA,CBlock,0,864,TA,9560,1,5
1341,123000,4,TA,4,1971,1971,TA,CBlock,0,872,TA,8294,1,5
1342,155000,6,TA,2,2003,2004,Gd,PConc,0,1114,Gd,13695,1,6
1343,228500,8,Gd,2,2002,2002,Gd,PConc,1,2169,Gd,9375,2,7
1344,177000,6,TA,2,1928,1950,TA,BrkTil,1,1913,TA,7558,1,9
1345,155835,7,Gd,2,2006,2006,Gd,PConc,1,1456,Gd,11103,2,8
1346,108500,4,TA,1,1920,1950,Fa,PConc,0,960,TA,6000,1,5
1347,262500,7,TA,2,1968,2003,TA,CBlock,0,2156,TA,20781,2,9
1348,283463,8,Gd,3,2006,2007,Gd,PConc,0,1776,Ex,15306,2,7
1349,215000,7,Gd,2,1998,1998,Gd,PConc,0,1494,Gd,16196,2,5
1350,122000,8,TA,0,1872,1987,TA,BrkTil,0,2358,TA,5250,2,8
1351,200000,5,TA,4,1969,1969,TA,CBlock,2,2634,TA,11643,2,12
